numberThread numberMessages shift timePrecessingRing throughputRing latencyChain
16 10000000 15 10096.415601812501 990450.5117840838 3483.5764217649453
17 10000012 16 11120.19556482353 899265.8394995315 3542.6582268850057
17 10000012 16 10455.973029058823 956392.2910099678 4176.88778046433
17 10000012 16 10841.572511352939 922376.526977827 4302.527141745951
17 10000012 16 7398.217492999999 1351678.5643922677 2725.5416852603294
17 10000012 16 8661.884002470588 1154484.6360385043 2936.7579966194126
17 10000012 16 5060.467103999999 1976104.5362977623 1874.8471480015437
17 10000012 16 5043.902585352942 1982594.1978021485 2058.302978209469
17 10000012 16 5202.870248588235 1922018.3326142791 2066.7331430995655
17 10000012 16 5286.7308436470585 1891530.3796895167 1996.2505610733513
17 10000012 16 5193.159162411764 1925612.4619442392 2011.0449201454935
18 10000008 17 5653.780680444444 1768729.380428301 2292.1668413708926
18 10000008 17 5251.610457555555 1904179.3142926032 2068.2278908559474
18 10000008 17 5644.331764777778 1771690.328765377 1985.800870061835
18 10000008 17 5719.656357055555 1748358.183733252 2441.044532907304
18 10000008 17 5474.9256947777785 1826510.2683564166 1856.3970155380441
18 10000008 17 5392.290106722223 1854501.1121589378 1961.3710610539626
18 10000008 17 5327.167211222222 1877171.7882130602 2362.8242786788896
18 10000008 17 5594.72495788889 1787399.3941202424 2468.1800995199687
18 10000008 17 5521.621735555555 1811063.574965056 2003.4947193311075
18 10000008 17 5387.337192277777 1856206.0704746747 1698.6553955918082
19 10000004 18 5379.084995000001 1859052.981928202 1971.079544393756
19 10000004 18 5737.818529736842 1742823.3305347562 2651.8303252725905
19 10000004 18 5854.52979268421 1708079.7867825273 2004.6076524827138
19 10000004 18 5471.579394 1827626.5918695724 2126.5297174232064
19 10000004 18 5778.539450578947 1730541.7892402047 2544.567167691435
19 10000004 18 5643.551356578947 1771934.6149552686 2450.6510929918973
19 10000004 18 5413.741108947368 1847152.2370127467 2424.753644709877
19 10000004 18 5604.936180736843 1784142.3483764566 2594.494850028343
19 10000004 18 5545.627615947368 1803223.1322642972 2592.8855208251057
19 10000004 18 5965.891114157895 1676196.197458011 1830.0085089892145
20 10000000 19 3340.36000105 2993689.302008354 1487.4822124194843
20 10000000 19 5580.851529199999 1791841.253557497 2651.064738139472
20 10000000 19 5618.9217716 1779700.8761615981 2158.994270809806
20 10000000 19 5710.768304499999 1751077.8702263494 2297.360504565731
20 10000000 19 5601.79665235 1785141.5573617648 2358.3755110194606
20 10000000 19 5492.447122700001 1820682.0705966407 1660.3440379344827
20 10000000 19 5990.17232525 1669401.0550994708 2873.6253804626053
20 10000000 19 5536.8508967 1806080.7824823433 2549.22411176074
20 10000000 19 6040.4724462 1655499.6466031224 1983.0242138531278
20 10000000 19 4063.1215004000005 2461161.94138313 1807.6599084231711
21 10000011 20 5780.573644380954 1729934.0195623282 2155.796404737917
21 10000011 20 6130.646776619048 1631151.0619300178 2602.3649537760366
21 10000011 20 5689.835965904762 1757521.8442013313 2468.7923778202285
21 10000011 20 5509.87562852381 1814924.9954448019 2924.876866642493
21 10000011 20 5802.191846952382 1723488.5132680566 3320.078286857025
21 10000011 20 3778.084876142858 2646846.5711678937 1644.9337136750837
21 10000011 20 5952.674612761904 1679918.9692917257 2832.5290432206275
21 10000011 20 6193.357604523809 1614634.845676552 2562.1741563251144
21 10000011 20 5798.539159238096 1724574.1945310861 2417.1869655921705
21 10000011 20 5401.902490428572 1851201.6863907939 2602.08219487215
22 10000012 21 3917.0133246363634 2552968.593980556 1933.3975009158437
22 10000012 21 4154.856896045454 2406824.651293742 1460.3358013577729
22 10000012 21 5509.457000681817 1815063.0813095483 2652.863120264293
22 10000012 21 4149.699784772726 2409815.7743109334 1890.8420969854237
22 10000012 21 4099.200853272728 2439502.8099235906 1939.2940774770154
22 10000012 21 3978.3282966363636 2513621.6155049116 1198.080211916461
22 10000012 21 4377.497068181819 2284413.180464671 1917.646133935737
22 10000012 21 5608.712781363637 1782942.430788676 2255.8187174565383
22 10000012 21 5810.790031227272 1720938.4517870697 2650.0216973881074
22 10000012 21 5476.1747209545465 1826094.4015783537 2106.9135719094047
23 10000009 22 3730.4123190000014 2680671.235473688 1793.9318198890178
23 10000009 22 6388.690185782609 1565267.4819408243 4251.035185433301
23 10000009 22 3591.6935197391313 2784204.4275332023 1860.0804424420785
23 10000009 22 3584.237631434783 2789996.096323826 1981.5211578393485
23 10000009 22 3903.23372273913 2561980.58080478 1926.2201851332932
23 10000009 22 3972.446799043478 2517342.460673833 2075.9461269875396
23 10000009 22 3603.034365608696 2775440.9159821044 1625.7629037158451
23 10000009 22 4197.300828913044 2382485.651520398 2066.733741242236
23 10000009 22 3639.48690673913 2747642.526610902 2125.0145954122495
23 10000009 22 3963.0115918695647 2523335.7935454487 1847.6578745050035
24 10000008 23 4356.504159125 2295420.2807437447 2290.6298261094007
24 10000008 23 3630.393219041667 2754524.7571390495 1770.5355539156792
24 10000008 23 4470.736478458334 2236769.7242241288 2817.787338614617
24 10000008 23 4196.784084583333 2382778.7654681844 2164.2391064286458
24 10000008 23 4534.187171333334 2205468.725072365 2440.249130840933
24 10000008 23 4426.585546708334 2259079.3500955007 2543.2159673774886
24 10000008 23 6579.711401541666 1519824.7141442918 4115.105135819093
24 10000008 23 3508.5579786666663 2850176.0725642154 1727.1656770232842
24 10000008 23 3863.6356808333344 2588237.8221134795 2179.4064429812497
24 10000008 23 4381.4263225 2282363.6103719966 2356.9909663530584
25 10000000 24 4332.235579640001 2308277.058384479 2249.1167867993936
25 10000000 24 4020.0814142399995 2487511.811222985 1777.4687118504933
25 10000000 24 6783.24245048 1474221.2257638487 4387.27458135508
25 10000000 24 4311.902696120001 2319161.795788747 2517.8741811627096
25 10000000 24 4129.24881972 2421747.9828881053 2546.6018493519946
25 10000000 24 4118.1576704 2428270.3092882535 2216.1673457126176
25 10000000 24 4377.36521972 2284479.2467738516 2335.278118313317
25 10000000 24 3993.8431763199983 2503853.9468177585 2286.4872887702827
25 10000000 24 4421.806178039999 2261519.2971738484 2504.414153035747
25 10000000 24 4079.26277872 2451423.3434939003 1966.8062059055248
26 10000016 25 4312.847873653846 2318657.2522271653 2348.1961192146496
26 10000016 25 4356.150222692308 2295608.619718242 2622.769948110826
26 10000016 25 4625.018095038461 2162157.162309835 2333.2481160232664
26 10000016 25 4189.560947807693 2386888.775357903 2511.7998042146833
26 10000016 25 4510.969932615385 2216821.6923144413 2655.029654452993
26 10000016 25 4166.1467309230775 2400303.3608430624 2105.2320276436203
26 10000016 25 6852.431210461538 1459338.4001773086 4519.471497457059
26 10000016 25 4445.929209230769 2249252.1876501483 2360.0134410043825
26 10000016 25 4844.738347576923 2064098.261364614 2604.1873944056074
26 10000016 25 4656.791722615384 2147404.6072182315 2505.0773739891515
27 10000017 26 4952.659729777777 2019120.5424178604 2995.3901974669375
27 10000017 26 4426.654913888889 2259045.9826955027 3024.608119353426
27 10000017 26 4732.517236185185 2113043.9681316135 3073.138075757486
27 10000017 26 4108.2377353703705 2434137.857676454 2470.2662074087543
27 10000017 26 7188.139072296297 1391183.0168312856 4956.187243046853
27 10000017 26 4598.292435074073 2174724.0179253435 2859.651136638081
27 10000017 26 6984.112230555556 1431823.6405551778 4978.055556954714
27 10000017 26 4825.637329592591 2072268.6594527524 2704.897877082485
27 10000017 26 4793.600413333333 2086118.1862770815 3213.1005945121797
27 10000017 26 4313.078974592593 2318533.247109065 2452.9033797650795
28 10000004 27 7075.619861392858 1413304.3034948274 5075.228049460605
28 10000004 27 4591.6005406071445 2177890.67484466 2781.934603338731
28 10000004 27 4967.372567500001 2013137.5015892638 2950.5639034303936
28 10000004 27 4138.842199178571 2416135.6047796854 2737.4971392636503
28 10000004 27 4770.515523892857 2096210.3466418975 3025.556038905675
28 10000004 27 4219.179975964286 2370129.7543522106 2252.4857478065446
28 10000004 27 7175.385733107144 1393653.8566644718 5080.744979934203
28 10000004 27 4270.160960035714 2341833.0347707467 2801.408565443679
28 10000004 27 4809.280328750001 2079314.0171554817 2668.094470098823
28 10000004 27 4177.818504607142 2393594.644901967 2621.968579140124
29 10000012 28 5306.544099551725 1884467.8970716102 3330.7294911816903
29 10000012 28 4578.544684137932 2184102.7422194625 3377.608656108758
29 10000012 28 5074.182248827586 1970763.269748648 3390.1893938939256
29 10000012 28 4936.203725172414 2025850.7461927566 2519.445305307994
29 10000012 28 5671.774597068965 1763118.7256926189 3515.3322715143945
29 10000012 28 5185.018828000001 1928635.6196043494 2709.5135278139433
29 10000012 28 7309.549501413792 1368075.0090092183 5848.78155501502
29 10000012 28 5080.945251586208 1968140.0811941677 2860.305006690472
29 10000012 28 4724.892348034482 2116452.87625652 3388.063849934272
29 10000012 28 5275.167530344829 1895676.6666605403 2757.041459042387
30 10000020 29 7352.6127702 1360063.464858355 6002.773546575278
30 10000020 29 4766.3946227666665 2098026.0325561254 2759.309780705049
30 10000020 29 5345.737730733335 1870652.9395388395 3819.924141608061
30 10000020 29 4316.074354 2316924.8673235434 2721.0897496129087
30 10000020 29 4775.013617366665 2094239.0538175749 3015.8516543690257
30 10000020 29 4321.0857616 2314237.7984872996 2037.6636466389787
30 10000020 29 7302.715861000001 1369356.3039204217 5871.77297001326
30 10000020 29 4816.6145547999995 2076151.1817536813 3055.9507588745455
30 10000020 29 7514.712158233333 1330725.6205473808 5505.251994069012
30 10000020 29 4753.784233866667 2103591.4774504 2862.3555401172125
31 10000011 30 5392.779631741933 1854333.327685017 3297.0734897557168
31 10000011 30 5356.160889032259 1867010.9444391213 3727.719885324498
31 10000011 30 7409.961068806451 1349536.240088605 5247.031561864279
31 10000011 30 5789.936302096776 1727136.6174406067 3258.2329110579108
31 10000011 30 4885.089287032258 2047047.7431283782 2541.3561086878285
31 10000011 30 5187.147012129032 1927844.145657934 3214.033118023402
31 10000011 30 4506.89649383871 2218824.19835264 2676.581610345492
31 10000011 30 5023.248085064516 1990745.9935599747 3461.214378202704
31 10000011 30 5337.965810870968 1873374.8686877314 3210.3072174030826
31 10000011 30 4749.729813806452 2105385.230741357 3327.1736431397003
32 10000000 31 4665.778615374999 2143264.999125184 2780.6069362789244
32 10000000 31 5389.918764875 1855315.5318718266 3792.1231905540885
32 10000000 31 4526.36176546875 2209279.884849063 2774.2625298482794
32 10000000 31 5536.058531687501 1806339.283221379 4057.038568101811
32 10000000 31 5388.971238875001 1855641.7462134378 3454.887316464567
32 10000000 31 7838.70073896875 1275721.619309527 6391.055365175605
32 10000000 31 4480.2607665625 2232012.9387630587 2285.166059645516
32 10000000 31 5135.467219656251 1947242.4946506354 3454.617062943765
32 10000000 31 4813.20733221875 2077616.7137164 2740.3699696433264
32 10000000 31 5880.33809275 1700582.490712434 3950.3427444989297
33 10000023 32 5023.387319060607 1990693.2045745666 3486.225199764321
33 10000023 32 8135.724351151513 1229149.6821158424 6759.410190342201
33 10000023 32 4879.357632454546 2049454.8162417684 3162.103889031471
33 10000023 32 7608.918503909091 1314250.2439554946 5998.919199014569
33 10000023 32 5175.565028393939 1932160.6327306 3490.9379559414915
33 10000023 32 5335.886667575759 1874107.0834143648 3659.8222316713154
33 10000023 32 5435.061421060606 1839909.841910964 3029.522083416204
33 10000023 32 5522.277831939395 1810851.12055799 3532.4789070326065
33 10000023 32 4899.381761454545 2041078.5455982022 3644.700215373463
33 10000023 32 8151.43939430303 1226780.022064438 5347.5698562453645
34 10000012 33 5104.442828676471 1959080.0280533065 3047.116857757322
34 10000012 33 4766.220719852942 2098100.90379292 3355.671619019595
34 10000012 33 8462.290692970588 1181714.5454843284 5869.232750282066
34 10000012 33 4899.149127323528 2041173.2201063132 3309.7116707214686
34 10000012 33 7730.457547735295 1293586.044325357 6243.004903102054
34 10000012 33 7804.058598029412 1281386.0729499243 5759.212655525133
34 10000012 33 5290.798499705884 1890076.1388958402 3497.8583046100093
34 10000012 33 5930.600653676469 1686171.870938712 4450.8022074308
34 10000012 33 7569.834291088233 1321034.4659423723 6004.7216574279655
34 10000012 33 5422.090217441178 1844309.408174927 3758.4435012634185
35 10000025 34 7716.094750828572 1295995.6199249853 5926.427027173539
35 10000025 34 5460.978801742858 1831178.1391292925 3431.8322213574074
35 10000025 34 8592.674707885715 1163784.89119607 6657.6977518761105
35 10000025 34 5357.452147714287 1866563.568704282 3831.477608268612
35 10000025 34 8307.585679228572 1203722.162625783 6243.811716624207
35 10000025 34 5075.381537028571 1970300.1492681094 3503.677326765038
35 10000025 34 7180.070394457143 1392747.4872279526 5278.737763443642
35 10000025 34 5993.1551836285735 1668574.3475017871 4134.737489032166
35 10000025 34 5266.1807907142875 1898914.1082343338 3683.916489277408
35 10000025 34 7868.833677742857 1270839.5436397719 6087.336866695685
36 10000008 35 6243.620055555556 1601636.216012539 4371.596351818388
36 10000008 35 4869.132263583333 2053755.6711677224 3109.019395946033
36 10000008 35 6390.897240527778 1564726.7705362404 4614.565010022141
36 10000008 35 7479.801315444441 1336934.977049696 5807.1992472191405
36 10000008 35 5220.58977011111 1915493.9269988209 3439.1124316386076
36 10000008 35 8313.620973166666 1202846.2726742506 6898.738365686212
36 10000008 35 8043.0105230555555 1243316.5381712043 6437.296602827251
36 10000008 35 8052.015499111109 1241926.0744224768 6828.064190290956
36 10000008 35 5582.238971083333 1791397.3321101514 3147.704378310631
36 10000008 35 6912.904647305557 1446571.0884494411 5625.728310819393
37 10000027 36 8043.9836267297305 1243168.4926322377 6469.642616654108
37 10000027 36 5346.447229675675 1870406.0042890613 3875.0166438031492
37 10000027 36 7825.757110216216 1277835.0847287814 6439.53922710974
37 10000027 36 8151.799860270271 1226726.2655376883 6586.693538769567
37 10000027 36 5303.572540621621 1885526.5810747105 3904.8122484854707
37 10000027 36 8525.910192675678 1172898.4676135443 6451.816166612309
37 10000027 36 8447.752285675675 1183750.027442971 6676.590216071668
37 10000027 36 5786.631503864864 1728125.7659695507 3882.774317038444
37 10000027 36 7955.513030189189 1256993.3531693544 6115.075386259675
37 10000027 36 8001.7820559729735 1249724.990014621 6444.108486097065
38 10000004 37 8330.440874605265 1200417.1388436684 6633.014241859451
38 10000004 37 6858.622863684211 1458019.2261261542 5017.832740087718
38 10000004 37 5406.6742763684215 1849566.5706566009 3312.4823047807354
38 10000004 37 6230.637940815789 1604972.7323251718 4466.07250301509
38 10000004 37 5964.486882078946 1676590.8279631354 4104.144212718689
38 10000004 37 8533.754771157897 1171817.5959072183 6130.979060358204
38 10000004 37 6348.268114973684 1575233.4052200713 4308.129551066174
38 10000004 37 8668.395351684212 1153616.510817895 7049.621659391417
38 10000004 37 8428.404977842107 1186464.5833096008 7055.668510013737
38 10000004 37 5890.0767383684215 1697771.428826927 4158.500885862756
39 10000029 38 5628.6964748717955 1776615.4285709232 3597.868047663016
39 10000029 38 8449.450588743588 1183512.3355028671 6806.214909522112
39 10000029 38 5996.1843992307695 1667732.066626048 4318.890148461171
39 10000029 38 8351.55419053846 1197385.3934072666 6957.432796937873
39 10000029 38 8380.870378384616 1193196.9531221257 6803.183375928703
39 10000029 38 8740.214652153845 1144139.9780193842 6518.768461084646
39 10000029 38 8639.660376307691 1157456.2615242158 7353.8228716684
39 10000029 38 5794.909736282051 1725657.4226496764 3910.6104211334714
39 10000029 38 8817.603387974363 1134098.298596448 7065.970953279305
39 10000029 38 6119.237414666668 1634195.2963014313 3730.765929110494
40 10000000 39 8946.201169225002 1117792.8833525535 7439.459404953864
40 10000000 39 8706.017063875002 1148630.8752476822 7446.328320539009
40 10000000 39 9015.424890250002 1109210.0618368853 7394.015586320563
40 10000000 39 5836.898851299999 1713238.5286705445 4228.812288445202
40 10000000 39 6466.5243395749985 1546425.7883945787 5243.684765258454
40 10000000 39 8402.935432499999 1190060.3164607265 7003.5115534968045
40 10000000 39 6382.586756325 1566762.8787168814 4927.067415016784
40 10000000 39 6197.738485724998 1613491.76365421 4364.993084844458
40 10000000 39 8704.315914575001 1148855.3607360953 6851.362167142519
40 10000000 39 8761.873342875002 1141308.4404069616 6604.068063340785
41 10000023 40 9413.188515756101 1062341.7329060857 7085.89677808865
41 10000023 40 6463.364828999999 1547185.2919599444 5020.805702349727
41 10000023 40 6109.616028756099 1636767.8349888017 4626.336034912903
41 10000023 40 5938.410267268293 1683956.2357486081 4231.736593872059
41 10000023 40 7532.135283341462 1327647.8214772206 5978.662422451118
41 10000023 40 6294.870480317073 1588598.6901983563 4236.336406027465
41 10000023 40 8524.05463009756 1173153.3212716572 7263.147368550651
41 10000023 40 9269.079135365855 1078858.304472259 7638.207434863128
41 10000023 40 8777.226740463415 1139314.6486576947 7188.129534019418
41 10000023 40 9624.584731268294 1039008.2563782709 8298.550877197787
42 10000032 41 8390.506192642855 1191827.0209690619 7146.730504516042
42 10000032 41 6366.765762142858 1570661.2075256081 4566.712569493666
42 10000032 41 6103.288132547618 1638466.3123918113 4594.530345717042
42 10000032 41 8616.15554535714 1160614.1448303552 7403.360609492102
42 10000032 41 5899.681157619047 1695012.2782628045 4024.495063039038
42 10000032 41 6205.715025904763 1611423.0122163955 4880.225214880866
42 10000032 41 6286.847379547618 1590627.4474758399 4575.016094549822
42 10000032 41 8911.69966857143 1122123.9911469135 7216.9391575442805
42 10000032 41 8713.688311190475 1147623.330428006 7243.445242072044
42 10000032 41 5579.897572166667 1792153.327308659 3817.0981365695493
43 10000037 42 9746.175838534882 1026047.2585012667 8326.36102715538
43 10000037 42 9010.751030209301 1109789.5132685427 7344.322998092842
43 10000037 42 8779.35022206977 1139040.6746574063 7198.891877205667
43 10000037 42 6370.269568186045 1569798.0898550174 4606.899009850233
43 10000037 42 8833.635226837207 1132040.9710397802 7123.346678291956
43 10000037 42 8946.539259186045 1117754.7776065762 7687.8514419612875
43 10000037 42 9167.163689813953 1090853.9803987015 7758.395513180983
43 10000037 42 9511.175310581391 1051398.6624633803 7703.822469928593
43 10000037 42 6876.537663279071 1454225.5841047033 5343.464283064424
43 10000037 42 6549.648357744185 1526805.1739260382 5389.330427016427
44 10000012 43 9363.901021363637 1067932.2621186492 7378.972364189119
44 10000012 43 9534.942381749997 1048775.2940322063 8247.112472811163
44 10000012 43 9317.647311681818 1073233.581986161 8113.700062089053
44 10000012 43 8486.628630954548 1178325.6266835409 7403.889469748398
44 10000012 43 9461.79624268182 1056883.042449203 6819.460012020699
44 10000012 43 6948.510204795456 1439159.1442290142 5340.573427452943
44 10000012 43 9614.448078409088 1040102.553828 8369.273359759072
44 10000012 43 9812.006268477275 1019160.7838782906 8483.293612430241
44 10000012 43 9465.558018931819 1056463.0188731856 8419.509737891702
44 10000012 43 9582.904226977269 1043526.2383034689 8144.473686794964
45 10000035 44 9579.239563555553 1043927.8539442079 7826.391127460853
45 10000035 44 6966.505830644445 1435444.8619007233 5326.819686514239
45 10000035 44 6629.417792488888 1508433.3667022784 5002.152223637798
45 10000035 44 6418.064095022221 1558107.686670801 4625.35727946566
45 10000035 44 9173.590868466665 1090089.490951047 7855.176525803403
45 10000035 44 9342.742808444444 1070353.2361997017 7783.509577033567
45 10000035 44 8351.865788111112 1197341.438871666 6515.947880584586
45 10000035 44 6271.538050177777 1594510.7755053057 4418.3340752450795
45 10000035 44 8488.773897533334 1178030.5519629645 7238.930040878893
45 10000035 44 9463.287309044441 1056718.9469607002 8156.050438356539
46 10000032 45 7082.094419173913 1412016.1929677362 5256.740784365973
46 10000032 45 9125.733423108697 1095805.8422654946 7588.183552318602
46 10000032 45 9355.29333326087 1068916.991030831 7379.017416898478
46 10000032 45 8995.122714108695 1111717.1291410092 7027.374786666697
46 10000032 45 7277.040433108697 1374189.4238353244 5767.8292534945695
46 10000032 45 6248.436718434782 1600405.4214867656 4679.35807070064
46 10000032 45 6962.224677608695 1436327.1027666254 5599.239841382326
46 10000032 45 8476.425688304345 1179746.3185217213 6366.067532092564
46 10000032 45 6657.313834434783 1502112.1504404815 5472.162488716263
46 10000032 45 9101.823574239128 1098684.4469610539 7398.878636550776
47 10000002 46 6686.610274085108 1495526.3713748062 4538.056287447312
